ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID996398390,2 Derry St,ABERFELDIE,1740000.0,h,29/04/2017,4,2.0,2.0,746.0,69.0,-37.7595,144.8993,22253,1538.5309639734023,18.333333333333332,0,817,1779,181
ID658475270,76 Argyle St,MOONEE PONDS,1550000.0,h,8/10/2016,3,2.0,3.0,477.0,5.0,-37.7661,144.9076,20038,1019.5587956873989,22.0,0,278,489,65
ID242522407,73/1 Riverside Qy,SOUTHBANK,540000.0,u,24/09/2016,2,2.0,1.0,0.0,25.0,-37.822,144.9637,22238,500.7921120983132,3.5,0,1100,3636,457
ID597624537,7 Power St,BALWYN,2020000.0,h,16/04/2016,5,2.0,2.0,611.0,22.0,-37.8116,145.0789,19893,1444.7327908324503,23.76923076923077,0,925,4701,308
ID948427727,5/80 Burke Rd,MALVERN EAST,315000.0,u,27/11/2016,1,1.0,1.0,0.0,79.0,-37.8704,145.0495,22248,995.2834558026095,19.5,0,610,1743,228
ID718338080,44 Manning Rd,MALVERN EAST,2500000.0,h,14/05/2016,5,3.0,2.0,488.0,89.0,-37.8733,145.0507,22248,854.6834434303448,19.5,0,610,1743,228
ID177240473,342 Yallambie Rd,YALLAMBIE,793000.0,h,18/03/2017,4,2.0,1.0,592.0,49.0,-37.728,145.1017,19986,2245.039960467563,43.9,0,1064,4200,432
ID179804942,99 Grandview Rd,WHEELERS HILL,1480000.0,h,19/08/2017,4,3.0,2.0,649.0,83.0,-37.9163,145.19612,19913,5259.009180966752,39.48148148148148,0,990,3070,411
ID863652928,7 Allawah Cl,KEYSBOROUGH,770000.0,h,23/09/2017,3,1.0,4.0,533.0,57.0,-37.98433,145.17041,19889,1980.0392068961373,46.0,0,1360,6408,691
ID808895379,44 Manatunga Cct,GREENSBOROUGH,990000.0,h,1/07/2017,6,3.0,2.0,562.0,8.0,-37.69749,145.1058,19985,749.215142396619,41.666666666666664,0,663,4010,377
ID881481483,16 Tashinny Rd,TOORAK,1689000.0,h,4/03/2017,3,1.0,0.0,222.0,99.0,-37.8448,145.0055,19947,296.4673368552371,16.214285714285715,0,647,2861,222
ID926321215,17 Tudor Ct,EDITHVALE,700000.0,u,29/07/2017,4,2.0,2.0,320.0,59.0,-38.03227,145.11758999999995,19861,1021.9193941494826,54.15384615384615,0,235,506,74
ID396568662,11 Farringdon St,PASCOE VALE,1000000.0,h,22/08/2016,3,1.0,2.0,858.0,24.0,-37.7273,144.9254,20034,455.92846059185626,31.0,1,659,5219,338
ID182235144,55 Elphinstone St,WEST FOOTSCRAY,805000.0,h,27/06/2016,3,1.0,3.0,372.0,99.0,-37.796,144.8728,20022,939.980432157677,21.4,0,268,736,128
ID467850625,5/8 Murray St,BRUNSWICK WEST,500000.0,u,16/07/2016,2,1.0,1.0,0.0,49.0,-37.7595,144.9436,19967,1517.769130579555,27.333333333333332,1,958,5673,628
ID630505651,4 Anchor Pl,PRAHRAN,1805000.0,h,17/06/2017,4,2.0,1.0,105.0,4.0,-37.85102,144.99408,19958,407.08964967056886,13.5,0,705,5479,335
ID987385123,112 Johnston St,NEWPORT,1230000.0,h,24/06/2017,3,1.0,1.0,396.0,119.0,-37.8363,144.87588,19994,984.45379761324,16.310344827586206,0,84,293,23
ID616683774,122 Stephen St,YARRAVILLE,510000.0,u,11/02/2017,1,1.0,2.0,0.0,15.0,-37.8173,144.894,19996,392.52849505163647,11.357142857142858,0,817,1779,181
ID757342373,129 Liberty Pde,BELLFIELD,625000.0,h,28/05/2016,3,1.0,2.0,609.0,69.0,-37.7504,145.0335,19933,2306.296728506526,26.058823529411764,0,703,1502,135
ID116355661,4 Wannan Ct,CLAYTON SOUTH,800000.0,h,23/09/2017,3,1.0,2.0,602.0,39.0,-37.94146,145.11121,22249,2034.6496785437314,33.666666666666664,0,84,371,13
ID776695029,26 Leila Rd,CARNEGIE,1716000.0,h,28/08/2016,3,2.0,1.0,817.0,94.0,-37.9007,145.047,19941,706.9351326654734,32.15384615384615,0,3703,18944,2039
ID600358526,8a Anderson St,MALVERN EAST,1420000.0,h,22/08/2016,2,1.0,1.0,348.0,49.0,-37.8672,145.0432,22248,1140.2879520538675,19.5,1,610,1743,228
ID696369446,3/26 Ross St,ELSTERNWICK,800000.0,h,10/12/2016,3,2.0,2.0,331.0,9.0,-37.8847,144.9992,19954,149.47782337138062,21.5,0,1566,8895,491
ID326067637,1/1 Clarendon St,MAIDSTONE,650000.0,t,8/07/2017,3,2.0,2.0,159.0,3.0,-37.78502,144.86733,20022,1626.0605796673824,21.4,0,717,1763,318
ID765895259,3/1 Elm St,HAWTHORN,480000.0,u,13/08/2016,1,1.0,1.0,0.0,79.0,-37.8128,145.0171,19905,1124.4262749277354,13.952380952380953,1,1150,7827,922
ID202530114,24 Robert St,BULLEEN,1300000.0,h,10/12/2016,4,3.0,1.0,604.0,59.0,-37.7621,145.086,19935,2299.3956492641705,29.823529411764707,0,958,5673,628
ID939598512,1101/265 Exhibition St,MELBOURNE,895000.0,u,22/04/2017,3,2.0,3.0,0.0,13.0,-37.8095,144.9691,19843,377.31713235272696,6.100558659217877,0,313,545,65
ID965101638,3/14 Weir St,BALWYN,1385000.0,t,25/02/2017,3,2.0,2.0,190.0,59.0,-37.8164,145.0846,19893,945.339124948373,23.76923076923077,0,959,4476,324
ID595538136,44 McLean Av,BENTLEIGH,1300000.0,h,26/08/2017,3,2.0,2.0,566.0,59.0,-37.91469,145.02789,19939,856.2396302093746,35.15384615384615,0,959,4476,324
ID990355952,6/229 Brighton Rd,ELWOOD,696750.0,u,3/06/2017,2,1.0,1.0,0.0,89.0,-37.88094,144.99471,19955,560.6145845229031,19.5,0,1666,9333,523
ID634535284,35 Finningley Dr,TULLAMARINE,695000.0,h,27/05/2017,3,1.0,2.0,676.0,39.0,-37.69636,144.88265,20031,2931.2665432956874,38.0,0,256,511,54
ID431077528,91 Radnor St,CAMBERWELL,2030000.0,h,28/05/2016,4,2.0,2.0,686.0,59.0,-37.8458,145.0611,19850,1288.5446045302442,26.666666666666668,0,3703,18944,2039
ID145566530,3 Donald St,SUNSHINE,816000.0,h,15/10/2016,3,1.0,1.0,511.0,61.0,-37.7906,144.8387,22241,561.6304807910395,15.85,0,1363,6287,564
ID487928981,38 Agnew St,BRIGHTON EAST,1710000.0,h,17/09/2016,3,3.0,2.0,435.0,104.0,-37.91,145.0113,19952,952.2348464868543,24.5,0,2744,10289,780
ID367887803,11 Vincent St,COBURG,951000.0,h,27/11/2016,3,2.0,0.0,342.0,139.0,-37.743,144.95600000000005,19965,650.6873519973349,32.0,0,1071,5783,419
ID846668143,39 Thoresby Gr,IVANHOE,3020000.0,h,8/04/2017,4,2.0,1.0,1250.0,109.0,-37.7639,145.0506,19934,296.59703308729473,29.0,0,591,1189,177
ID710144671,15 Hardwick St,COBURG,1020000.0,h,25/02/2017,5,2.0,4.0,381.0,34.0,-37.7492,144.969,19966,862.6190458665181,30.0,0,1097,5916,553
ID235673101,1/4 Pepino Ct,WERRIBEE,467000.0,h,3/06/2017,3,2.0,1.0,268.0,11.0,-37.89347,144.66679,19921,823.9587652007527,35.142857142857146,0,98,190,19
ID953922293,43 Gloucester St,RESERVOIR,890000.0,h,10/09/2016,3,2.0,2.0,634.0,19.0,-37.7199,144.9965,20010,984.0384878198804,34.2,0,824,1890,159
ID643614623,2/36 Empire St,FOOTSCRAY,310000.0,u,17/09/2016,2,1.0,1.0,0.0,6.0,-37.7878,144.8919,20024,1632.547508360059,17.4,0,1923,8979,620
ID706290188,2/30 Fontein St,WEST FOOTSCRAY,545000.0,u,18/03/2017,2,1.0,1.0,154.0,14.0,-37.8004,144.8647,20022,200.39621945148232,21.4,0,298,735,154
ID505552790,3 Maralee Pl,DONCASTER,1850000.0,h,7/11/2016,3,1.0,2.0,1073.0,59.0,-37.7772,145.1157,20042,4691.307639372663,25.775,1,1566,8895,491
ID226811853,96 Roden St,WEST MELBOURNE,2370000.0,h,4/06/2016,3,3.0,2.0,265.0,139.0,-37.8073,144.9481,22239,590.6308031757591,7.0,0,584,2731,211
ID432907951,52 Brighton St,RICHMOND,1506000.0,h,7/05/2016,2,2.0,1.0,220.0,99.0,-37.8284,144.9989,19906,767.6550882664156,11.904761904761905,0,824,1890,159
ID624441685,2/635 Malvern Rd,TOORAK,876000.0,u,4/03/2017,2,1.0,1.0,649.0,84.0,-37.8486,145.00799999999995,19946,573.2705032495376,18.214285714285715,0,647,2861,222
ID228081354,15 Byron St,CLAYTON SOUTH,985000.0,h,9/09/2017,3,1.0,2.0,674.0,69.0,-37.93539000000001,145.11986000000005,22249,1189.9526714606993,33.666666666666664,1,84,371,13
ID946972942,10/5 St David St,FITZROY,850000.0,u,22/05/2016,3,2.0,1.0,2782.0,19.0,-37.8005,144.9787,19843,1277.551741115783,6.100558659217877,0,334,1407,88
ID269174386,11 Page St,CLIFTON HILL,1370000.0,h,13/08/2016,3,2.0,1.0,176.0,129.0,-37.7921,144.9898,19974,625.1044104325131,15.142857142857142,0,1071,5783,419
ID601561027,12 Mell St,TOORAK,1900000.0,h,25/02/2017,2,2.0,0.0,218.0,14.0,-37.847,145.0064,19947,460.38242355220996,16.214285714285715,0,647,2861,222
ID999509620,16 Wendora St,STRATHMORE,1075000.0,h,24/09/2016,3,2.0,1.0,752.0,19.0,-37.7303,144.9198,20034,741.8266919736152,31.0,0,1363,6287,564
ID792429107,4/49 Seymour Rd,ELSTERNWICK,1200000.0,t,22/07/2017,3,1.0,2.0,1405.0,54.0,-37.88065,145.01112,19954,1008.0092027394492,21.5,0,1666,9333,523
ID248471367,33 Burrows St,BRIGHTON,1410000.0,h,19/11/2016,3,1.0,1.0,375.0,89.0,-37.9175,144.9949,19951,289.9612280481053,26.5,0,2744,10289,780
ID994619526,30 Cobram St,TARNEIT,530000.0,h,22/07/2017,3,2.0,2.0,400.0,10.0,-37.83353,144.67324,47648,1896.4547735452736,32.09090909090909,0,1479,4398,502
ID399370368,33 Haynes St,HIGHETT,1820000.0,h,8/07/2017,4,2.0,2.0,680.0,13.0,-37.94882,145.03111,19872,946.9097837655877,40.166666666666664,1,2837,9343,1212
ID959007253,2/422 St Kilda St,BRIGHTON,1475000.0,t,7/11/2016,3,2.0,2.0,345.0,19.0,-37.8943,144.9907,19953,1214.104088296737,23.5,0,2744,10289,780
ID731645331,1/1 Perry St,MOORABBIN,1105000.0,t,30/07/2016,4,2.0,2.0,220.0,4.0,-37.9387,145.0398,19937,552.4613767322418,38.266666666666666,0,71,261,20
ID955371592,5/33 Goodwood St,RICHMOND,630000.0,u,8/07/2017,2,1.0,1.0,0.0,49.0,-37.81977,144.99597,19978,668.3104403189064,9.125,0,885,1901,227
ID137333986,44 Challis St,NEWPORT,800000.0,h,4/03/2017,2,1.0,1.0,244.0,79.0,-37.846,144.8729,19994,1009.7966377540399,16.310344827586206,0,84,293,23
ID472390759,301/89 River St,SOUTH YARRA,930000.0,u,3/09/2016,2,2.0,2.0,0.0,19.0,-37.8361,144.9966,19959,456.5846003270482,12.543859649122806,0,1100,3636,457
ID764765466,21a Station Rd,WILLIAMSTOWN,935000.0,t,16/04/2016,3,2.0,1.0,233.0,17.0,-37.8573,144.8911,19993,178.73046691474372,20.857142857142858,0,1002,4068,328
ID734868535,25 Allan St,ALTONA NORTH,875000.0,h,8/10/2016,4,1.0,4.0,559.0,54.0,-37.8448,144.8529,19994,2712.0269892758365,16.310344827586206,0,2489,11817,1268
ID960511844,44/100 Commercial Rd,SOUTH YARRA,940000.0,u,12/08/2017,3,2.0,3.0,0.0,89.0,-37.8453,144.98487,19958,641.9633348556625,13.5,0,1245,3886,447
ID755883072,5/143 Canterbury Rd,MIDDLE PARK,400000.0,u,8/10/2016,1,1.0,1.0,0.0,89.0,-37.8522,144.9678,19958,1964.1757977203004,13.5,0,278,489,65
ID881593158,2/360 Carlisle St,BALACLAVA,820000.0,u,19/11/2016,2,1.0,1.0,0.0,59.0,-37.8691,144.9974,19956,344.78541542048794,17.5,0,1654,9119,550
ID984547763,34 Tindales Rd,WOLLERT,400000.0,h,22/07/2017,3,2.0,1.0,213.0,4.0,-37.60983,145.03874,20005,4784.266698736913,45.22222222222222,0,2524,12864,738
ID464685590,29 Elliott Cr,DINGLEY VILLAGE,800000.0,h,15/07/2017,3,2.0,4.0,801.0,39.0,-37.98596,145.13187,19891,4252.946925787252,41.46153846153846,0,3327,11071,1069
ID474719080,14 Arthur St,PRESTON,1065000.0,h,15/10/2016,2,1.0,3.0,507.0,109.0,-37.7437,144.9995,20013,214.5917319295294,26.3,0,659,5219,338
ID428329819,6 Ibis Pl,MARIBYRNONG,1230000.0,h,28/08/2016,4,3.0,2.0,270.0,10.0,-37.7847,144.8962,20025,1920.0493141110762,10.18918918918919,0,610,1743,228
ID721140203,24 Home St,RESERVOIR,1162000.0,h,27/11/2016,4,3.0,4.0,695.0,59.0,-37.7264,145.0198,20011,1517.4508385781367,31.2,0,824,1890,159
ID452493639,85 Martins La,VIEWBANK,920250.0,h,4/03/2017,4,2.0,2.0,558.0,49.0,-37.7328,145.0916,19983,2118.1578130726107,34.75,0,647,2861,222
ID917912718,3/14 Malane St,BENTLEIGH EAST,750000.0,h,18/06/2016,3,2.0,1.0,188.0,9.0,-37.9193,145.0553,19939,1622.9471764208197,35.15384615384615,0,925,4701,308
ID424312484,23 Cromwell St,GLENROY,660000.0,h,28/08/2016,3,1.0,2.0,657.0,69.0,-37.7019,144.9225,20032,549.8971099465912,36.0,0,1683,8938,509
ID400247346,84 Chestnut St,CREMORNE,831000.0,h,22/05/2016,2,1.0,0.0,128.0,4.0,-37.8291,144.9952,22247,712.5262972415125,10.0,0,888,2196,181
ID683806090,41 Highfield Rd,DONCASTER EAST,1209000.0,h,9/09/2017,3,1.0,2.0,635.0,49.0,-37.78649,145.16773999999995,19899,3838.3411635637385,31.666666666666668,0,3327,11071,1069
ID795900316,43 Oswin St,KEW EAST,2490000.0,h,3/09/2016,4,2.0,2.0,712.0,129.0,-37.7936,145.0566,19932,2612.9828414133335,26.0,0,271,771,74
ID444281555,32 Luckins Rd,BENTLEIGH,1135000.0,h,8/10/2016,3,1.0,2.0,627.0,71.0,-37.9321,145.0472,19937,953.1104877605576,38.266666666666666,1,925,4701,308
ID127106007,9 Lyric St,MARIBYRNONG,1117000.0,h,25/02/2017,4,3.0,2.0,325.0,14.0,-37.7822,144.8922,20024,2254.5817191173237,17.4,0,717,1763,318
ID589650660,11 Kerferd St,COBURG,941000.0,h,13/05/2017,2,1.0,2.0,413.0,29.0,-37.7355,144.9545,19964,767.2562615446926,34.0,1,1097,5916,553
ID479052371,21 Greig St,ALBERT PARK,2500000.0,h,3/06/2017,3,2.0,1.0,165.0,129.0,-37.84152,144.95027,20043,2581.102106980372,0.0,0,1214,5603,375
ID926874441,35 Kings Rd,EMERALD,655000.0,h,29/07/2017,2,1.0,0.0,1000.0,39.0,-37.93064,145.4453,19844,8267.45460872188,61.3,0,179,352,42
ID631497594,4 Ella Ct,DONCASTER,1300000.0,h,8/04/2017,4,2.0,2.0,872.0,49.0,-37.7906,145.1138,20042,3247.0615192444398,25.775,0,1666,9333,523
ID196566494,5A Overman Ct,ESSENDON,1162500.0,t,20/05/2017,4,2.0,1.0,230.0,5.0,-37.7547,144.9239,22253,694.2084735791733,18.333333333333332,0,330,1855,82
ID769386824,54 Devon Dr,DONCASTER EAST,1120000.0,h,29/07/2017,3,1.0,1.0,725.0,54.0,-37.79509,145.15591,19898,2820.88595037477,30.307692307692307,0,3327,11071,1069
ID856539073,2/111 Thomas St,BRIGHTON EAST,940000.0,t,16/04/2016,3,2.0,3.0,0.0,15.0,-37.9089,145.0246,19940,1214.7991910856956,33.15384615384615,0,2744,10289,780
ID117855527,5 Ryde St,PRESTON,1040000.0,h,17/09/2016,3,1.0,2.0,555.0,94.0,-37.7491,144.985,20014,1366.3310571622458,25.3,0,659,5219,338
ID460218911,18 Henricks Ct,MILL PARK,610000.0,h,1/07/2017,3,1.0,1.0,560.0,19.0,-37.66903,145.05091000000004,20005,2603.201877442953,45.22222222222222,0,1508,6073,553
ID468864800,13 Ramsay Av,KEW EAST,2118000.0,h,19/08/2017,3,2.0,2.0,664.0,89.0,-37.79639,145.04595,19931,2380.2053708066696,24.0,0,288,712,75
ID590128057,403/77 Village Wy,MARIBYRNONG,440000.0,u,15/07/2017,2,1.0,2.0,0.0,16.0,-37.77117,144.88041,20023,3428.111011368637,19.4,0,717,1763,318
ID933094344,90 Cooper St,ESSENDON,1295000.0,h,15/10/2016,4,2.0,2.0,696.0,44.0,-37.7465,144.8983,22253,1897.9845756931484,18.333333333333332,0,334,1407,88
ID242067808,5/8 Violet St,ESSENDON,440000.0,u,27/11/2016,2,1.0,1.0,1011.0,49.0,-37.7556,144.9132,22253,268.07172313806495,18.333333333333332,0,334,1407,88
ID854243004,36 Elm Gr,RICHMOND,1695000.0,h,17/09/2016,3,1.0,3.0,210.0,119.0,-37.8247,145.0001,19906,729.0918689381857,11.904761904761905,0,824,1890,159
ID945267751,2 Cherry St,GLEN WAVERLEY,1285000.0,h,19/08/2017,5,2.0,1.0,651.0,49.0,-37.8656,145.15034,19897,5046.506492649927,30.818181818181817,0,56,98,19
ID241267162,53 Mangalore St,TRAVANCORE,1740000.0,h,22/05/2016,4,3.0,2.0,650.0,94.0,-37.7796,144.935,20040,1008.4814197092633,18.0,0,922,5201,296
ID954357162,2/11 Blackburn St,SURREY HILLS,823000.0,u,17/09/2016,2,1.0,2.0,165.0,49.0,-37.822,145.0989,19895,238.67450759257727,25.5,0,2403,5212,586
ID728903368,68 Nyah St,KEILOR EAST,1001000.0,h,17/06/2017,3,1.0,2.0,605.0,41.0,-37.73137,144.86882,20033,4878.856093458728,34.0,0,591,1189,177
ID352187911,2/116 Summerhill Rd,RESERVOIR,540000.0,h,11/02/2017,3,2.0,2.0,215.0,16.0,-37.7257,145.0243,20010,1812.380682143016,34.2,0,885,1901,227
ID550936346,603/29 Nicholson St,BRUNSWICK EAST,615000.0,u,29/07/2017,2,1.0,1.0,0.0,11.0,-37.77887,144.97797,20017,1326.53228731879,19.3,0,817,1779,181
ID348047579,74 Dudley St,WEST MELBOURNE,1900000.0,h,15/07/2017,4,1.0,2.0,168.0,6.0,-37.80884,144.95291,19841,424.19487673854434,3.4078212290502794,0,647,2861,222
ID795500302,2/403 Toorak Rd,SOUTH YARRA,360500.0,u,8/10/2016,1,1.0,1.0,0.0,59.0,-37.8404,145.0045,19947,509.3613241304189,16.214285714285715,0,1100,3636,457
ID801173898,23 Wakefield St,KENSINGTON,1190000.0,h,20/05/2017,3,2.0,1.0,180.0,7.0,-37.7973,144.9208,20026,480.0052813281172,6.4,0,288,712,75
ID138732004,14 Arthur St,CAULFIELD NORTH,1365000.0,h,3/09/2016,3,1.0,0.0,513.0,99.0,-37.8678,145.02700000000004,19944,264.9787549875564,20.8,0,1540,6062,477
ID125355656,6/23 Daisy St,ESSENDON,468000.0,u,29/07/2017,2,1.0,1.0,0.0,19.0,-37.75465,144.9107,22253,507.4867604524258,18.333333333333332,0,330,1855,82
ID772736178,14 Vaynor St,NIDDRIE,1105000.0,h,28/05/2016,3,1.0,1.0,643.0,69.0,-37.7449,144.8899,22253,2625.3034353706694,18.333333333333332,0,71,261,20
ID989984415,40 Wetherby Rd,DONCASTER,1100000.0,h,13/05/2017,4,3.0,2.0,661.0,54.0,-37.7905,145.1433,19898,3334.9641430564884,30.307692307692307,0,1666,9333,523
ID129556166,25 Panorama St,CLAYTON,1462000.0,h,17/06/2017,3,1.0,1.0,816.0,54.0,-37.92027,145.12937,22249,918.3715724472637,33.666666666666664,0,56,98,19
ID754507287,416 Serpells Tce,DONVALE,1200000.0,h,19/08/2017,4,2.0,2.0,375.0,21.0,-37.77559,145.17933,19900,4838.187695186815,34.666666666666664,0,3327,11071,1069
ID390320712,14 Victory St,MITCHAM,883000.0,h,27/05/2017,2,1.0,1.0,697.0,59.0,-37.81808,145.2057,19901,696.2249856123831,36.41379310344828,0,1471,7759,779
ID395454946,104 Ayr St,DONCASTER,1260000.0,h,23/09/2017,4,3.0,3.0,730.0,7.0,-37.77871,145.10356000000004,19935,4476.353232622136,29.823529411764707,0,1666,9333,523
ID641726677,13 Maylands St,ALBION,685000.0,h,18/03/2017,3,1.0,1.0,697.0,69.0,-37.7765,144.8175,20004,647.3915533387294,26.375,0,298,735,154
ID405860565,2/15 Scott Gr,GLEN IRIS,1253000.0,t,8/04/2017,3,2.0,2.0,0.0,24.0,-37.8574,145.0494,19944,2023.8457871785429,20.8,0,2047,9171,742
ID551876003,18 Vickery St,MALVERN EAST,2525000.0,h,9/09/2017,4,2.0,2.0,576.0,119.0,-37.87427,145.05014,22248,757.7663427070555,19.5,0,717,1763,318
ID236752982,76 Ogilvie St,ESSENDON,960000.0,h,4/03/2017,3,1.0,2.0,549.0,69.0,-37.7479,144.8931,22253,2225.7485422951204,18.333333333333332,0,330,1855,82
ID487350958,408/1 Brunswick Rd,BRUNSWICK EAST,390500.0,u,22/07/2017,1,1.0,1.0,0.0,8.0,-37.77883,144.9776,20017,1358.6475404465884,19.3,0,817,1779,181
ID170639628,181 Rae St,FITZROY NORTH,937500.0,h,23/04/2016,2,1.0,0.0,100.0,129.0,-37.788,144.9791,20019,1286.7951641036345,18.3,0,1923,8979,620
ID563290249,61 Pardy St,PASCOE VALE,940000.0,h,29/07/2017,3,1.0,1.0,559.0,64.0,-37.7327,144.92966,20034,251.4380561016601,31.0,0,705,5479,335
ID282152385,73 Pecham St,GLENROY,963500.0,h,27/05/2017,3,2.0,6.0,697.0,59.0,-37.69647,144.9113,20031,427.97035865487146,38.0,0,1841,9184,533
ID670979266,41 Gordon St,NEWPORT,950000.0,t,29/07/2017,3,2.0,2.0,211.0,49.0,-37.83712,144.86686,19994,1599.1254173007283,16.310344827586206,0,84,293,23
ID128640315,13/52 Moubray St,ALBERT PARK,442500.0,u,25/02/2017,1,1.0,0.0,0.0,49.0,-37.8421,144.9517,20043,2638.832973692726,0.0,0,1214,5603,375
ID177686017,10 Yuluma Ct,FRANKSTON,600500.0,h,22/07/2017,4,2.0,2.0,580.0,59.0,-38.13805,145.16668,19856,3293.733541575036,66.81818181818181,0,517,2973,288
ID716477035,102 Palmerston St,MELTON,405000.0,h,24/06/2017,4,2.0,2.0,590.0,49.0,-37.67815,144.58355,19980,2955.264994066386,39.6,0,1508,6073,553
ID300054245,484 Waterdale Rd,HEIDELBERG HEIGHTS,915000.0,h,25/02/2017,3,1.0,1.0,748.0,69.0,-37.7416,145.0481,19936,1596.3735115034447,31.75,0,1173,8523,974
ID542907447,40 Kennedy St,BENTLEIGH EAST,1208000.0,h,12/11/2016,3,1.0,1.0,747.0,24.0,-37.9198,145.0791,19916,2266.1005397164463,31.35483870967742,0,925,4701,308
ID128764817,20 Cuthbert Dr,HILLSIDE,660000.0,h,24/06/2017,3,2.0,2.0,666.0,17.0,-37.68381,144.73331000000005,22244,4085.182361179175,30.5,0,2837,9343,1212
ID793408957,8/37 Kensington Rd,KENSINGTON,506000.0,u,27/11/2016,2,1.0,1.0,0.0,13.0,-37.7952,144.9262,20041,412.1957111780941,17.0,0,271,771,74
ID396792128,85 Richardson St,ALBERT PARK,1455000.0,h,3/09/2016,2,1.0,0.0,159.0,119.0,-37.845,144.9538,20043,2961.8427952230754,0.0,0,1202,5034,333
ID905624449,40 Lyndarum Dr,EPPING,630000.0,h,15/07/2017,3,2.0,2.0,388.0,7.0,-37.62864,145.02265,20005,2716.932608309521,45.22222222222222,0,2006,7754,1051
ID253136379,112 Francis St,YARRAVILLE,740000.0,h,25/02/2017,2,1.0,0.0,261.0,99.0,-37.8209,144.8896,19996,561.2352852242275,11.357142857142858,0,817,1779,181
ID162313020,54 Timele Dr,HILLSIDE,480000.0,h,24/06/2017,3,2.0,1.0,320.0,17.0,-37.70338,144.74854,22244,2274.903449238375,30.5,0,2837,9343,1212
ID934147816,27 Westbourne St,PRAHRAN,1442000.0,h,30/07/2016,3,1.0,2.0,199.0,119.0,-37.8494,145.005,19947,590.0814723979947,16.214285714285715,0,659,5219,338
ID430980480,1/39 Harrison St,MITCHAM,775000.0,u,27/05/2017,3,1.0,2.0,208.0,44.0,-37.8135,145.19972,19900,846.0587883405876,34.666666666666664,0,1471,7759,779
ID129250491,5 Hanover St,BRUNSWICK,985000.0,h,22/05/2016,3,1.0,2.0,384.0,79.0,-37.7626,144.9535,19967,650.7230559474284,27.333333333333332,0,958,5673,628
ID263604409,9 Katta Ct,ASHWOOD,1060000.0,h,16/07/2016,3,1.0,2.0,772.0,89.0,-37.8707,145.1036,19847,2123.30205503125,31.666666666666668,0,1654,9119,550
ID495748452,23 MacKay St,ESSENDON,1255000.0,h,25/02/2017,2,1.0,1.0,0.0,99.0,-37.7488,144.9165,20036,429.1622949206027,27.0,0,330,1855,82
ID242885519,13 McKay St,RICHMOND,1150000.0,h,8/10/2016,3,1.0,0.0,176.0,119.0,-37.8116,145.0042,19977,1038.8458288556499,10.235294117647058,0,824,1890,159
ID620928986,22 Contursi Dr,SYDENHAM,471000.0,h,17/06/2017,3,2.0,1.0,338.0,19.0,-37.705,144.75759,22244,1524.8270509928102,30.5,0,119,452,22
ID432484070,49/2 Exhibition St,MELBOURNE,659000.0,u,10/09/2016,1,1.0,1.0,0.0,13.0,-37.8157,144.9727,19843,516.0014104527633,6.100558659217877,0,278,489,65
ID783408966,2/532 Orrong Rd,ARMADALE,565000.0,u,28/08/2016,2,1.0,1.0,0.0,79.0,-37.8573,145.0112,19945,721.2332108077303,19.214285714285715,0,2489,11817,1268
ID633909279,2 Kerang Av,RESERVOIR,760000.0,h,8/07/2017,3,1.0,1.0,606.0,69.0,-37.72057,145.02615,20010,1737.588649241826,34.2,0,885,1901,227
ID492846252,17/34 Mathoura Rd,TOORAK,366000.0,u,18/06/2016,1,1.0,1.0,0.0,52.0,-37.8464,145.0074,19947,504.4713946972367,16.214285714285715,0,584,2731,211
ID894574522,39 York St,SURREY HILLS,2760000.0,h,27/11/2016,4,2.0,4.0,924.0,99.0,-37.8168,145.1011,19896,486.98917656868105,28.785714285714285,0,2403,5212,586
ID762107960,64 Union St,NORTHCOTE,1860000.0,h,16/04/2016,3,3.0,1.0,448.0,24.0,-37.7792,144.9951,20017,240.18963527386904,19.3,0,136,302,42
ID143755002,5/121 Wellington St,FLEMINGTON,420500.0,u,28/05/2016,2,1.0,1.0,0.0,49.0,-37.783,144.93200000000004,20040,549.1510872169036,18.0,0,1923,8979,620
ID240817077,86 Francis St,YARRAVILLE,1042000.0,h,15/07/2017,3,1.0,1.0,358.0,29.0,-37.82116,144.89181000000005,19996,612.0418171374599,11.357142857142858,0,817,1779,181
ID734905860,37 Stirling St,FOOTSCRAY,1362000.0,h,3/12/2016,3,2.0,0.0,497.0,129.0,-37.7958,144.9024,20025,590.5815925344968,10.18918918918919,0,1923,8979,620
ID711106974,25 Francis St,HADFIELD,918000.0,h,11/02/2017,4,2.0,2.0,763.0,59.0,-37.7123,144.9426,19962,1603.1075230663753,37.0,0,1841,9184,533
ID991635599,23 Jacana St,CHADSTONE,1000000.0,h,27/11/2016,3,1.0,2.0,630.0,59.0,-37.8838,145.102,19917,2198.6280155168224,29.35483870967742,0,1540,6062,477
ID691902966,8/25 Omama Rd,MURRUMBEENA,295000.0,u,29/07/2017,1,1.0,1.0,0.0,49.0,-37.89022,145.07333,19919,523.8380560312479,25.375,0,298,735,154
