ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID337914978,1/36 The Avenue,2,u,585000.0,15/07/2017,1.0,1.0,598.0,44.0,-37.87149,144.99746000000005
ID828387705,13 McDougall St,2,h,619000.0,13/08/2016,1.0,2.0,640.0,49.0,-37.7038,144.9638
ID286614327,11 Rebecca Cl,5,h,835500.0,29/07/2017,5.0,4.0,570.0,29.0,-38.03335,145.13212
ID187135066,39 Wilkinson St,2,h,800000.0,3/09/2017,1.0,0.0,140.0,129.0,-37.76806,144.9598
ID582089114,3 Speers Ct,4,h,1600000.0,19/08/2017,2.0,2.0,4168.0,19.0,-37.746109999999994,145.17835
ID634535284,35 Finningley Dr,3,h,695000.0,27/05/2017,1.0,2.0,676.0,39.0,-37.69636,144.88265
ID158999276,124 Cole St,4,h,1761000.0,6/08/2016,2.0,3.0,615.0,99.0,-37.8956,145.0026
ID474719080,14 Arthur St,2,h,1065000.0,15/10/2016,1.0,3.0,507.0,109.0,-37.7437,144.9995
ID550141293,1A Aberfeldie St,3,h,1195000.0,9/09/2017,2.0,2.0,381.0,113.0,-37.75629,144.90626
ID494300549,37 Roberts St,3,h,891000.0,18/06/2016,3.0,1.0,292.0,21.0,-37.7505,144.8657
ID754507287,416 Serpells Tce,4,h,1200000.0,19/08/2017,2.0,2.0,375.0,21.0,-37.77559,145.17933
ID428230767,1/6 Corhampton Rd,3,u,1600000.0,29/07/2017,2.0,2.0,314.0,7.0,-37.793859999999995,145.06746
ID512732811,11/1051 Pascoe Vale Rd,2,u,280000.0,16/04/2016,1.0,1.0,197.0,69.0,-37.6859,144.9164
ID309630222,7 Eaglet Ct,4,h,720000.0,3/06/2017,2.0,3.0,649.0,34.0,-37.676809999999996,145.06413999999995
ID354076401,8 Norma Ct,3,h,850000.0,3/09/2016,1.0,1.0,593.0,49.0,-37.7677,144.8674
ID959679005,15 Kingshott Cl,4,h,1500000.0,29/04/2017,3.0,2.0,450.0,13.0,-37.8617,144.8786
